year,category,score,count,cumulative_count,rank
2022,物理,611,512.0,15055,14800.0
2022,物理,610,579.0,15634,15345.0
2022,物理,609,601.0,16235,15935.0
2022,物理,608,586.0,16821,16529.0
2022,物理,607,651.0,17472,17147.0
2022,物理,606,620.0,18092,17783.0
2022,物理,605,632.0,18724,18409.0
2022,物理,604,648.0,19372,19049.0
2022,物理,603,668.0,20040,19707.0
2022,物理,602,646.0,20686,20364.0
2022,物理,601,652.0,21338,21013.0
2022,物理,600,734.0,22072,21706.0
2022,物理,599,701.0,22773,22423.0
2022,物理,598,768.0,23541,23158.0
2022,物理,597,723.0,24264,23903.0
2022,物理,596,742.0,25006,24636.0
2022,物理,595,711.0,25717,25362.0
2022,物理,594,775.0,26492,26105.0
2022,物理,593,754.0,27246,26870.0
2022,物理,592,797.0,28043,27645.0
2022,物理,591,774.0,28817,28431.0
2022,物理,590,817.0,29634,29226.0
2022,物理,589,815.0,30449,30042.0
2022,物理,588,837.0,31286,30868.0
2022,物理,587,819.0,32105,31696.0
2022,物理,586,887.0,32992,32549.0
2022,物理,585,878.0,33870,33432.0
2022,物理,584,853.0,34723,34297.0
2022,物理,583,874.0,35597,35161.0
2022,物理,582,863.0,36460,36029.0
2022,物理,581,926.0,37386,36924.0
2022,物理,580,915.0,38301,37844.0
2022,物理,579,897.0,39198,38750.0
2022,物理,578,957.0,40155,39677.0
2022,物理,577,979.0,41134,40645.0
2022,物理,576,982.0,42116,41626.0
2022,物理,575,986.0,43102,42610.0
2022,物理,574,952.0,44054,43579.0
2022,物理,573,1012.0,45066,44561.0
2022,物理,572,1024.0,46090,45579.0
2022,物理,571,1014.0,47104,46598.0
2022,物理,570,1052.0,48156,47631.0
2022,物理,569,1105.0,49261,48709.0
2022,物理,568,1065.0,50326,49794.0
2022,物理,567,1076.0,51402,50865.0
2022,物理,566,1071.0,52473,51938.0
2022,物理,565,1102.0,53575,53025.0
2022,物理,564,1134.0,54709,54143.0
2022,物理,563,1109.0,55818,55264.0
2022,物理,562,1092.0,56910,56365.0
2022,物理,561,1148.0,58058,57485.0
2022,物理,560,1116.0,59174,58617.0
2022,物理,559,1182.0,60356,59766.0
2022,物理,558,1127.0,61483,60920.0
2022,物理,557,1174.0,62657,62071.0
2022,物理,556,1171.0,63828,63243.0
2022,物理,555,1174.0,65002,64416.0
2022,物理,554,1268.0,66270,65637.0
2022,物理,553,1245.0,67515,66893.0
2022,物理,552,1226.0,68741,68129.0
2022,物理,551,1227.0,69968,69355.0
2022,物理,550,1234.0,71202,70586.0
2022,物理,549,1243.0,72445,71824.0
2022,物理,548,1327.0,73772,73109.0
2022,物理,547,1249.0,75021,74397.0
2022,物理,546,1330.0,76351,75687.0
2022,物理,545,1294.0,77645,76999.0
2022,物理,544,1286.0,78931,78289.0
2022,物理,543,1252.0,80183,79558.0
2022,物理,542,1284.0,81467,80826.0
2022,物理,541,1308.0,82775,82122.0
2022,物理,540,1343.0,84118,83447.0
2022,物理,539,1352.0,85470,84795.0
2022,物理,538,1361.0,86831,86151.0
2022,物理,537,1443.0,88274,87553.0
2022,物理,536,1360.0,89634,88955.0
2022,物理,535,1396.0,91030,90333.0
2022,物理,534,1369.0,92399,91715.0
2022,物理,533,1426.0,93825,93113.0
2022,物理,532,1376.0,95201,94514.0
2022,物理,531,1530.0,96731,95967.0
2022,物理,530,1425.0,98156,97444.0
2022,物理,529,1425.0,99581,98869.0
2022,物理,528,1429.0,101010,100296.0
2022,物理,527,1376.0,102386,101699.0
2022,物理,526,1434.0,103820,103104.0
2022,物理,525,1429.0,105249,104535.0
2022,物理,524,1455.0,106704,105977.0
2022,物理,523,1483.0,108187,107446.0
2022,物理,522,1545.0,109732,108960.0
2022,物理,521,1433.0,111165,110449.0
2022,物理,520,1410.0,112575,111871.0
2022,物理,519,1484.0,114059,113318.0
2022,物理,518,1472.0,115531,114796.0
2022,物理,517,1528.0,117059,116296.0
2022,物理,516,1516.0,118575,117818.0
2022,物理,515,1474.0,120049,119313.0
2022,物理,514,1559.0,121608,120829.0
2022,物理,513,1477.0,123085,122347.0
2022,物理,512,1420.0,124505,123796.0
2022,物理,511,1575.0,126080,125293.0
2022,物理,510,1641.0,127721,126901.0
2022,物理,509,1499.0,129220,128471.0
2022,物理,508,1530.0,130750,129986.0
2022,物理,507,1572.0,132322,131537.0
2022,物理,506,1581.0,133903,133113.0
2022,物理,505,1597.0,135500,134702.0
2022,物理,504,1564.0,137064,136283.0
2022,物理,503,1530.0,138594,137830.0
2022,物理,502,1557.0,140151,139373.0
2022,物理,501,1567.0,141718,140935.0
2022,物理,500,1553.0,143271,142495.0
2022,物理,499,1586.0,144857,144065.0
2022,物理,498,1575.0,146432,145645.0
2022,物理,497,1603.0,148035,147234.0
2022,物理,496,1543.0,149578,148807.0
2022,物理,495,1593.0,151171,150375.0
2022,物理,494,1621.0,152792,151982.0
2022,物理,493,1673.0,154465,153629.0
2022,物理,492,1709.0,156174,155320.0
2022,物理,491,1592.0,157766,156971.0
2022,物理,490,1538.0,159304,158536.0
2022,物理,489,1640.0,160944,160125.0
2022,物理,488,1658.0,162602,161774.0
2022,物理,487,1650.0,164252,163428.0
2022,物理,486,1607.0,165859,165056.0
2022,物理,485,1636.0,167495,166678.0
2022,物理,484,1699.0,169194,168345.0
2022,物理,483,1667.0,170861,170028.0
2022,物理,482,1662.0,172523,171693.0
2022,物理,481,1614.0,174137,173331.0
2022,物理,480,1676.0,175813,174976.0
2022,物理,479,1626.0,177439,176627.0
2022,物理,478,1716.0,179155,178298.0
2022,物理,477,1661.0,180816,179986.0
2022,物理,476,1659.0,182475,181646.0
2022,物理,475,1724.0,184199,183338.0
2022,物理,474,1632.0,185831,185016.0
2022,物理,473,1657.0,187488,186660.0
2022,物理,472,1694.0,189182,188336.0
2022,物理,471,1678.0,190860,190022.0
2022,物理,470,1651.0,192511,191686.0
2022,物理,469,1645.0,194156,193334.0
2022,物理,468,1748.0,195904,195031.0
2022,物理,467,1641.0,197545,196725.0
2022,物理,466,1626.0,199171,198359.0
2022,物理,465,1642.0,200813,199993.0
2022,物理,464,1676.0,202489,201652.0
2022,物理,463,1625.0,204114,203302.0
2022,物理,462,1540.0,205654,204885.0
2022,物理,461,1691.0,207345,206500.0
2022,物理,460,1663.0,209008,208177.0
2022,物理,459,1620.0,210628,209819.0
2022,物理,458,1676.0,212304,211467.0
2022,物理,457,1632.0,213936,213121.0
2022,物理,456,1599.0,215535,214736.0
2022,物理,455,1670.0,217205,216371.0
2022,物理,454,1605.0,218810,218008.0
2022,物理,453,1647.0,220457,219634.0
2022,物理,452,1569.0,222026,221242.0
2022,物理,451,1585.0,223611,222819.0
2022,物理,450,1613.0,225224,224418.0
2022,物理,449,1603.0,226827,226026.0
2022,物理,448,1645.0,228472,227650.0
2022,物理,447,1613.0,230085,229279.0
2022,物理,446,1577.0,231662,230874.0
2022,物理,445,1577.0,233239,232451.0
2022,物理,444,1564.0,234803,234022.0
2022,物理,443,1580.0,236383,235594.0
2022,物理,442,1615.0,237998,237191.0
2022,物理,441,1511.0,239509,238754.0
2022,物理,440,1505.0,241014,240262.0
2022,物理,439,1512.0,242526,241771.0
2022,物理,438,1552.0,244078,243303.0
2022,物理,437,1541.0,245619,244849.0
2022,物理,436,1498.0,247117,246369.0
2022,物理,435,1500.0,248617,247868.0
2022,物理,434,1539.0,250156,249387.0
2022,物理,433,1549.0,251705,250931.0
2022,物理,432,1449.0,253154,252430.0
2022,物理,431,1498.0,254652,253904.0
2022,物理,430,1466.0,256118,255386.0
2022,物理,429,1516.0,257634,256877.0
2022,物理,428,1451.0,259085,258360.0
2022,物理,427,1434.0,260519,259803.0
2022,物理,426,1366.0,261885,261203.0
2022,物理,425,1407.0,263292,262589.0
2022,物理,424,1409.0,264701,263997.0
2022,物理,423,1381.0,266082,265392.0
2022,物理,422,1323.0,267405,266744.0
2022,物理,421,1437.0,268842,268124.0
2022,物理,420,1369.0,270211,269527.0
2022,物理,419,1358.0,271569,270891.0
2022,物理,418,1278.0,272847,272209.0
2022,物理,417,1279.0,274126,273487.0
2022,物理,416,1321.0,275447,274787.0
2022,物理,415,1317.0,276764,276106.0
2022,物理,414,1291.0,278055,277410.0
2022,物理,413,1333.0,279388,278722.0
2022,物理,412,1307.0,280695,280042.0
2022,物理,411,1312.0,282007,281352.0
2022,物理,410,1301.0,283308,282658.0
2022,物理,409,1216.0,284524,283917.0
2022,物理,408,1235.0,285759,285142.0
2022,物理,407,1238.0,286997,286379.0
2022,物理,406,1227.0,288224,287611.0
2022,物理,405,1214.0,289438,288832.0
2022,物理,404,1159.0,290597,290018.0
2022,物理,403,1225.0,291822,291210.0
2022,物理,402,1169.0,292991,292407.0
2022,物理,401,1254.0,294245,293619.0
2022,物理,400,1256.0,295501,294874.0
2022,物理,399,1178.0,296679,296091.0
2022,物理,398,1084.0,297763,297222.0
2022,物理,397,1180.0,298943,298354.0
2022,物理,396,1154.0,300097,299521.0
2022,物理,395,1133.0,301230,300664.0
2022,物理,394,1107.0,302337,301784.0
2022,物理,393,1067.0,303404,302871.0
2022,物理,392,1072.0,304476,303941.0
2022,物理,391,1076.0,305552,305015.0
2022,物理,390,1059.0,306611,306082.0
2022,物理,389,1038.0,307649,307131.0
2022,物理,388,1079.0,308728,308189.0
2022,物理,387,1042.0,309770,309250.0
2022,物理,386,1074.0,310844,310308.0
2022,物理,385,1037.0,311881,311363.0
2022,物理,384,1039.0,312920,312401.0
2022,物理,383,1051.0,313971,313446.0
2022,物理,382,974.0,314945,314459.0
2022,物理,381,1006.0,315951,315449.0
2022,物理,380,1003.0,316954,316453.0
2022,物理,379,915.0,317869,317412.0
2022,物理,378,1019.0,318888,318379.0
2022,物理,377,959.0,319847,319368.0
2022,物理,376,984.0,320831,320340.0
2022,物理,375,953.0,321784,321308.0
2022,物理,374,915.0,322699,322242.0
2022,物理,373,906.0,323605,323153.0
2022,物理,372,921.0,324526,324066.0
2022,物理,371,936.0,325462,324995.0
2022,物理,370,955.0,326417,325940.0
2022,物理,369,862.0,327279,326849.0
2022,物理,368,871.0,328150,327715.0
2022,物理,367,860.0,329010,328581.0
2022,物理,366,885.0,329895,329453.0
2022,物理,365,844.0,330739,330318.0
2022,物理,364,874.0,331613,331177.0
2022,物理,363,830.0,332443,332029.0
2022,物理,362,830.0,333273,332859.0
2022,物理,361,801.0,334074,333674.0
2022,物理,360,804.0,334878,334477.0
2022,物理,359,829.0,335707,335293.0
2022,物理,358,780.0,336487,336098.0
2022,物理,357,778.0,337265,336877.0
2022,物理,356,776.0,338041,337654.0
2022,物理,355,820.0,338861,338452.0
2022,物理,354,749.0,339610,339236.0
2022,物理,353,801.0,340411,340011.0
2022,物理,352,766.0,341177,340795.0
2022,物理,351,777.0,341954,341566.0
2022,物理,350,696.0,342650,342303.0
2022,物理,349,762.0,343412,343032.0
2022,物理,348,699.0,344111,343762.0
2022,物理,347,783.0,344894,344503.0
2022,物理,346,719.0,345613,345254.0
2022,物理,345,748.0,346361,345988.0
2022,物理,344,707.0,347068,346715.0
2022,物理,343,696.0,347764,347417.0
2022,物理,342,690.0,348454,348110.0
2022,物理,341,718.0,349172,348814.0
2022,物理,340,688.0,349860,349517.0
2022,物理,339,674.0,350534,350198.0
2022,物理,338,719.0,351253,350894.0
2022,物理,337,665.0,351918,351586.0
2022,物理,336,653.0,352571,352245.0
2022,物理,335,650.0,353221,352897.0
2022,物理,334,664.0,353885,353554.0
2022,物理,333,682.0,354567,354227.0
2022,物理,332,661.0,355228,354898.0
2022,物理,331,600.0,355828,355529.0
2022,物理,330,633.0,356461,356145.0
2022,物理,329,641.0,357102,356782.0
2022,物理,328,608.0,357710,357407.0
2022,物理,327,631.0,358341,358026.0
2022,物理,326,632.0,358973,358658.0
2022,物理,325,636.0,359609,359292.0
2022,物理,324,592.0,360201,359906.0
2022,物理,323,620.0,360821,360512.0
2022,物理,322,569.0,361390,361106.0
2022,物理,321,555.0,361945,361668.0
2022,物理,320,606.0,362551,362249.0
2022,物理,319,635.0,363186,362869.0
2022,物理,318,577.0,363763,363475.0
2022,物理,317,599.0,364362,364063.0
2022,物理,316,533.0,364895,364629.0
2022,物理,315,538.0,365433,365165.0
2022,物理,314,540.0,365973,365704.0
2022,物理,313,583.0,366556,366265.0
2022,物理,312,524.0,367080,366819.0
2022,物理,311,528.0,367608,367345.0
2022,物理,310,539.0,368147,367878.0
2022,物理,309,553.0,368700,368424.0
2022,物理,308,522.0,369222,368962.0
2022,物理,307,509.0,369731,369477.0
2022,物理,306,540.0,370271,370002.0
2022,物理,305,514.0,370785,370529.0
2022,物理,304,502.0,371287,371037.0
2022,物理,303,508.0,371795,371542.0
2022,物理,302,471.0,372266,372031.0
2022,物理,301,495.0,372761,372514.0
2022,物理,300,482.0,373243,373003.0
2022,物理,299,432.0,373675,373460.0
2022,物理,298,467.0,374142,373909.0
2022,物理,297,471.0,374613,374378.0
2022,物理,296,457.0,375070,374842.0
2022,物理,295,476.0,375546,375309.0
2022,物理,294,480.0,376026,375787.0
2022,物理,293,431.0,376457,376242.0
2022,物理,292,452.0,376909,376684.0
2022,物理,291,428.0,377337,377124.0
2022,物理,290,439.0,377776,377557.0
2022,物理,289,446.0,378222,378000.0
2022,物理,288,406.0,378628,378426.0
2022,物理,287,439.0,379067,378848.0
2022,物理,286,390.0,379457,379263.0
2022,物理,285,389.0,379846,379652.0
2022,物理,284,457.0,380303,380075.0
2022,物理,283,411.0,380714,380509.0
2022,物理,282,396.0,381110,380913.0
2022,物理,281,415.0,381525,381318.0
2022,物理,280,396.0,381921,381724.0
2022,物理,279,426.0,382347,382135.0
2022,物理,278,337.0,382684,382516.0
2022,物理,277,371.0,383055,382870.0
2022,物理,276,396.0,383451,383254.0
2022,物理,275,341.0,383792,383622.0
2022,物理,274,360.0,384152,383973.0
2022,物理,273,399.0,384551,384352.0
2022,物理,272,385.0,384936,384744.0
2022,物理,271,346.0,385282,385110.0
2022,物理,270,342.0,385624,385454.0
2022,物理,269,369.0,385993,385809.0
2022,物理,268,359.0,386352,386173.0
2022,物理,267,312.0,386664,386509.0
2022,物理,266,307.0,386971,386818.0
2022,物理,265,298.0,387269,387121.0
2022,物理,264,307.0,387576,387423.0
2022,物理,263,304.0,387880,387729.0
2022,物理,262,303.0,388183,388032.0
2022,物理,261,286.0,388469,388327.0
2022,物理,260,272.0,388741,388606.0
2022,物理,259,250.0,388991,388867.0
2022,物理,258,279.0,389270,389131.0
2022,物理,257,298.0,389568,389420.0
2022,物理,256,300.0,389868,389719.0
2022,物理,255,270.0,390138,390004.0
2022,物理,254,265.0,390403,390271.0
2022,物理,253,270.0,390673,390539.0
2022,物理,252,219.0,390892,390783.0
2022,物理,251,253.0,391145,391019.0
2022,物理,250,247.0,391392,391269.0
2022,物理,249,231.0,391623,391508.0
2022,物理,248,202.0,391825,391725.0
2022,物理,247,222.0,392047,391937.0
2022,物理,246,212.0,392259,392154.0
2022,物理,245,198.0,392457,392359.0
2022,物理,244,189.0,392646,392552.0
2022,物理,243,192.0,392838,392743.0
2022,物理,242,202.0,393040,392940.0
2022,物理,241,207.0,393247,393144.0
2022,物理,240,191.0,393438,393343.0
2022,物理,239,187.0,393625,393532.0
2022,物理,238,199.0,393824,393725.0
2022,物理,237,191.0,394015,393920.0
2022,物理,236,189.0,394204,394110.0
2022,物理,235,162.0,394366,394286.0
2022,物理,234,176.0,394542,394455.0
2022,物理,233,155.0,394697,394620.0
2022,物理,232,146.0,394843,394771.0
2022,物理,231,145.0,394988,394916.0
2022,物理,230,123.0,395111,395050.0
2022,物理,229,141.0,395252,395182.0
2022,物理,228,123.0,395375,395314.0
2022,物理,227,148.0,395523,395450.0
2022,物理,226,109.0,395632,395578.0
2022,物理,225,119.0,395751,395692.0
2022,物理,224,135.0,395886,395819.0
2022,物理,223,107.0,395993,395940.0
2022,物理,222,100.0,396093,396044.0
2022,物理,221,106.0,396199,396147.0
2022,物理,220,107.0,396306,396253.0
2022,物理,219,90.0,396396,396352.0
2022,物理,218,87.0,396483,396440.0
2022,物理,217,83.0,396566,396525.0
2022,物理,216,83.0,396649,396608.0
2022,物理,215,93.0,396742,396696.0
2022,物理,214,105.0,396847,396795.0
2022,物理,213,75.0,396922,396885.0
2022,物理,212,82.0,397004,396964.0
2022,物理,211,77.0,397081,397043.0
2022,物理,210,69.0,397150,397116.0
2022,物理,209,74.0,397224,397188.0
2022,物理,208,81.0,397305,397265.0
2022,物理,207,67.0,397372,397339.0
2022,物理,206,50.0,397422,397398.0
2022,物理,205,51.0,397473,397448.0
2022,物理,204,48.0,397521,397498.0
2022,物理,203,56.0,397577,397550.0
2022,物理,202,52.0,397629,397604.0
2022,物理,201,55.0,397684,397657.0
2022,物理,200,46.0,397730,397708.0
2022,物理,199,44.0,397774,397753.0
2022,物理,198,43.0,397817,397796.0
2022,物理,197,54.0,397871,397845.0
2022,物理,196,42.0,397913,397893.0
2022,物理,195,40.0,397953,397934.0
2022,物理,194,43.0,397996,397975.0
2022,物理,193,33.0,398029,398013.0
2022,物理,192,41.0,398070,398050.0
2022,物理,191,45.0,398115,398093.0
2022,物理,190,38.0,398153,398135.0
2022,物理,189,37.0,398190,398172.0
2022,物理,188,37.0,398227,398209.0
2022,物理,187,32.0,398259,398244.0
2022,物理,186,29.0,398288,398274.0
2022,物理,185,30.0,398318,398304.0
2022,物理,184,34.0,398352,398336.0
2022,物理,183,30.0,398382,398368.0
2022,物理,182,34.0,398416,398400.0
2022,物理,181,33.0,398449,398433.0
2022,物理,180,25.0,398474,398462.0
2022,物理,179,31.0,398505,398490.0
2022,物理,178,31.0,398536,398521.0
2022,物理,177,20.0,398556,398547.0
2022,物理,176,20.0,398576,398567.0
2022,物理,175,21.0,398597,398587.0
2022,物理,174,28.0,398625,398612.0
2022,物理,173,26.0,398651,398639.0
2022,物理,172,23.0,398674,398663.0
2022,物理,171,19.0,398693,398684.0
2022,物理,170,20.0,398713,398704.0
2022,物理,169,14.0,398727,398721.0
2022,物理,168,9.0,398736,398732.0
2022,物理,167,14.0,398750,398744.0
2022,物理,166,24.0,398774,398763.0
2022,物理,165,20.0,398794,398785.0
2022,物理,164,19.0,398813,398804.0
2022,物理,163,10.0,398823,398819.0
2022,物理,162,18.0,398841,398833.0
2022,物理,161,15.0,398856,398849.0
2022,物理,160,7.0,398863,398860.0
2022,物理,159,12.0,398875,398870.0
2022,物理,158,15.0,398890,398883.0
2022,物理,157,13.0,398903,398897.0
2022,物理,156,14.0,398917,398911.0
2022,物理,155,8.0,398925,398922.0
2022,物理,154,14.0,398939,398933.0
2022,物理,153,14.0,398953,398947.0
2022,物理,152,11.0,398964,398959.0
2022,物理,151,8.0,398972,398969.0
2022,物理,150,7.0,398979,398976.0
2022,物理,149,6.0,398985,398983.0
2022,物理,148,9.0,398994,398990.0
2022,物理,147,9.0,399003,398999.0
2022,物理,146,11.0,399014,399009.0
2022,物理,145,8.0,399022,399019.0
2022,物理,144,13.0,399035,399029.0
2022,物理,143,6.0,399041,399039.0
2022,物理,142,10.0,399051,399047.0
2022,物理,141,7.0,399058,399055.0
2022,物理,140,4.0,399062,399061.0
2022,物理,139,7.0,399069,399066.0
2022,物理,138,6.0,399075,399073.0
2022,物理,137,7.0,399082,399079.0
2022,物理,136,4.0,399086,399085.0
2022,物理,135,3.0,399089,399088.0
2022,物理,134,5.0,399094,399092.0
2022,物理,133,5.0,399099,399097.0
2022,物理,132,9.0,399108,399104.0
2022,物理,131,5.0,399113,399111.0
2022,物理,130,3.0,399116,399115.0
2022,物理,129,7.0,399123,399120.0
2022,物理,128,4.0,399127,399126.0
2022,物理,127,3.0,399130,399129.0
2022,物理,126,3.0,399133,399132.0
2022,物理,125,7.0,399140,399137.0
2022,物理,124,2.0,399142,399142.0
2022,物理,123,3.0,399145,399144.0
2022,物理,122,4.0,399149,399148.0
2022,物理,121,3.0,399152,399151.0
2022,物理,120,1.0,399153,399153.0
2022,物理,119,2.0,399155,399155.0
2022,物理,118,3.0,399158,399157.0
2022,物理,117,6.0,399164,399162.0
2022,物理,116,2.0,399166,399166.0
2022,物理,115,1.0,399167,399167.0
2022,物理,114,5.0,399172,399170.0
2022,物理,113,1.0,399173,399173.0
2022,物理,112,5.0,399178,399176.0
2022,物理,111,3.0,399181,399180.0
2022,物理,110,0.0,399181,399181.0
2022,物理,109,4.0,399185,399184.0
2022,物理,108,2.0,399187,399187.0
2022,物理,107,3.0,399190,399189.0
2022,物理,106,3.0,399193,399192.0
2022,物理,105,2.0,399195,399195.0
2022,物理,104,3.0,399198,399197.0
2022,物理,103,8.0,399206,399203.0
2022,物理,102,3.0,399209,399208.0
2022,物理,101,5.0,399214,399212.0
2022,物理,100,2.0,399216,399216.0
