year,category,score,count,cumulative_count,rank
2023,物理,237,222.0,402389,402279.0
2023,物理,236,206.0,402595,402493.0
2023,物理,235,225.0,402820,402708.0
2023,物理,234,212.0,403032,402927.0
2023,物理,233,235.0,403267,403150.0
2023,物理,232,194.0,403461,403365.0
2023,物理,231,187.0,403648,403555.0
2023,物理,230,191.0,403839,403744.0
2023,物理,229,174.0,404013,403927.0
2023,物理,228,189.0,404202,404108.0
2023,物理,227,191.0,404393,404298.0
2023,物理,226,159.0,404552,404473.0
2023,物理,225,153.0,404705,404629.0
2023,物理,224,151.0,404856,404781.0
2023,物理,223,156.0,405012,404935.0
2023,物理,222,140.0,405152,405083.0
2023,物理,221,150.0,405302,405228.0
2023,物理,220,148.0,405450,405377.0
2023,物理,219,142.0,405592,405522.0
2023,物理,218,132.0,405724,405659.0
2023,物理,217,119.0,405843,405784.0
2023,物理,216,114.0,405957,405901.0
2023,物理,215,126.0,406083,406021.0
2023,物理,214,111.0,406194,406139.0
2023,物理,213,110.0,406304,406250.0
2023,物理,212,96.0,406400,406353.0
2023,物理,211,110.0,406510,406456.0
2023,物理,210,90.0,406600,406556.0
2023,物理,209,116.0,406716,406659.0
2023,物理,208,95.0,406811,406764.0
2023,物理,207,108.0,406919,406866.0
2023,物理,206,79.0,406998,406959.0
2023,物理,205,94.0,407092,407046.0
2023,物理,204,73.0,407165,407129.0
2023,物理,203,72.0,407237,407202.0
2023,物理,202,90.0,407327,407283.0
2023,物理,201,65.0,407392,407360.0
2023,物理,200,71.0,407463,407428.0
2023,物理,199,79.0,407542,407503.0
2023,物理,198,71.0,407613,407578.0
2023,物理,197,61.0,407674,407644.0
2023,物理,196,52.0,407726,407701.0
2023,物理,195,61.0,407787,407757.0
2023,物理,194,70.0,407857,407823.0
2023,物理,193,55.0,407912,407885.0
2023,物理,192,45.0,407957,407935.0
2023,物理,191,48.0,408005,407982.0
2023,物理,190,64.0,408069,408038.0
2023,物理,189,48.0,408117,408094.0
2023,物理,188,50.0,408167,408143.0
2023,物理,187,56.0,408223,408196.0
2023,物理,186,52.0,408275,408250.0
2023,物理,185,46.0,408321,408299.0
2023,物理,184,41.0,408362,408342.0
2023,物理,183,32.0,408394,408379.0
2023,物理,182,52.0,408446,408421.0
2023,物理,181,30.0,408476,408462.0
2023,物理,180,39.0,408515,408496.0
2023,物理,179,38.0,408553,408535.0
2023,物理,178,55.0,408608,408581.0
2023,物理,177,46.0,408654,408632.0
2023,物理,176,32.0,408686,408671.0
2023,物理,175,30.0,408716,408702.0
2023,物理,174,19.0,408735,408726.0
2023,物理,173,26.0,408761,408749.0
2023,物理,172,30.0,408791,408777.0
2023,物理,171,27.0,408818,408805.0
2023,物理,170,24.0,408842,408831.0
2023,物理,169,27.0,408869,408856.0
2023,物理,168,23.0,408892,408881.0
2023,物理,167,23.0,408915,408904.0
2023,物理,166,15.0,408930,408923.0
2023,物理,165,24.0,408954,408943.0
2023,物理,164,26.0,408980,408968.0
2023,物理,163,20.0,409000,408991.0
2023,物理,162,19.0,409019,409010.0
2023,物理,161,21.0,409040,409030.0
2023,物理,160,21.0,409061,409051.0
2023,物理,159,16.0,409077,409070.0
2023,物理,158,23.0,409100,409089.0
2023,物理,157,22.0,409122,409112.0
2023,物理,156,20.0,409142,409133.0
2023,物理,155,7.0,409149,409146.0
2023,物理,154,17.0,409166,409158.0
2023,物理,153,17.0,409183,409175.0
2023,物理,152,18.0,409201,409193.0
2023,物理,151,17.0,409218,409210.0
2023,物理,150,9.0,409227,409223.0
2023,物理,149,10.0,409237,409233.0
2023,物理,148,14.0,409251,409245.0
2023,物理,147,10.0,409261,409257.0
2023,物理,146,13.0,409274,409268.0
2023,物理,145,14.0,409288,409282.0
2023,物理,144,14.0,409302,409296.0
2023,物理,143,8.0,409310,409307.0
2023,物理,142,12.0,409322,409317.0
2023,物理,141,15.0,409337,409330.0
2023,物理,140,10.0,409347,409343.0
2023,物理,139,13.0,409360,409354.0
2023,物理,138,7.0,409367,409364.0
2023,物理,137,9.0,409376,409372.0
2023,物理,136,5.0,409381,409379.0
2023,物理,135,12.0,409393,409388.0
2023,物理,134,8.0,409401,409398.0
2023,物理,133,10.0,409411,409407.0
2023,物理,132,11.0,409422,409417.0
2023,物理,131,7.0,409429,409426.0
2023,物理,130,8.0,409437,409434.0
2023,物理,129,5.0,409442,409440.0
2023,物理,128,4.0,409446,409445.0
2023,物理,127,10.0,409456,409452.0
2023,物理,126,7.0,409463,409460.0
2023,物理,125,6.0,409469,409467.0
2023,物理,124,6.0,409475,409473.0
2023,物理,123,5.0,409480,409478.0
2023,物理,122,6.0,409486,409484.0
2023,物理,121,9.0,409495,409491.0
2023,物理,120,3.0,409498,409497.0
2023,物理,119,6.0,409504,409502.0
2023,物理,118,8.0,409512,409509.0
2023,物理,117,1.0,409513,409513.0
2023,物理,116,5.0,409518,409516.0
2023,物理,115,5.0,409523,409521.0
2023,物理,114,4.0,409527,409526.0
2023,物理,113,3.0,409530,409529.0
2023,物理,112,4.0,409534,409533.0
2023,物理,111,7.0,409541,409538.0
2023,物理,110,3.0,409544,409543.0
2023,物理,109,10.0,409554,409550.0
2023,物理,108,4.0,409558,409557.0
2023,物理,107,4.0,409562,409561.0
2023,物理,106,5.0,409567,409565.0
2023,物理,105,7.0,409574,409571.0
2023,物理,104,5.0,409579,409577.0
2023,物理,103,9.0,409588,409584.0
2023,物理,102,2.0,409590,409590.0
2023,物理,101,9.0,409599,409595.0
2023,物理,100,5.0,409604,409602.0
