year,category,score,count,cumulative_count,rank
2025,历史,509,738.0,51228,50860.0
2025,历史,508,764.0,51992,51611.0
2025,历史,507,814.0,52806,52400.0
2025,历史,506,783.0,53589,53198.0
2025,历史,505,789.0,54378,53984.0
2025,历史,504,779.0,55157,54768.0
2025,历史,503,806.0,55963,55561.0
2025,历史,502,792.0,56755,56360.0
2025,历史,501,829.0,57584,57170.0
2025,历史,500,769.0,58353,57969.0
2025,历史,499,813.0,59166,58760.0
2025,历史,498,850.0,60016,59592.0
2025,历史,497,845.0,60861,60439.0
2025,历史,496,828.0,61689,61276.0
2025,历史,495,885.0,62574,62132.0
2025,历史,494,812.0,63386,62981.0
2025,历史,493,939.0,64325,63856.0
2025,历史,492,773.0,65098,64712.0
2025,历史,491,876.0,65974,65537.0
2025,历史,490,944.0,66918,66447.0
2025,历史,489,911.0,67829,67374.0
2025,历史,488,874.0,68703,68267.0
2025,历史,487,877.0,69580,69142.0
2025,历史,486,908.0,70488,70035.0
2025,历史,485,892.0,71380,70935.0
2025,历史,484,895.0,72275,71828.0
2025,历史,483,988.0,73263,72770.0
2025,历史,482,926.0,74189,73727.0
2025,历史,481,894.0,75083,74637.0
2025,历史,480,941.0,76024,75554.0
2025,历史,479,924.0,76948,76487.0
2025,历史,478,873.0,77821,77385.0
2025,历史,477,941.0,78762,78292.0
2025,历史,476,923.0,79685,79224.0
2025,历史,475,971.0,80656,80171.0
2025,历史,474,959.0,81615,81136.0
2025,历史,473,955.0,82570,82093.0
2025,历史,472,1011.0,83581,83076.0
2025,历史,471,972.0,84553,84068.0
2025,历史,470,1002.0,85555,85055.0
2025,历史,469,981.0,86536,86046.0
2025,历史,468,1022.0,87558,87048.0
2025,历史,467,1034.0,88592,88076.0
2025,历史,466,1025.0,89617,89105.0
2025,历史,465,1043.0,90660,90139.0
2025,历史,464,994.0,91654,91158.0
2025,历史,463,1016.0,92670,92163.0
2025,历史,462,1030.0,93700,93186.0
2025,历史,461,1032.0,94732,94217.0
2025,历史,460,1126.0,95858,95296.0
2025,历史,459,1043.0,96901,96380.0
2025,历史,458,984.0,97885,97394.0
2025,历史,457,1066.0,98951,98419.0
2025,历史,456,1029.0,99980,99466.0
2025,历史,455,1063.0,101043,100512.0
2025,历史,454,1048.0,102091,101568.0
2025,历史,453,1076.0,103167,102630.0
2025,历史,452,1123.0,104290,103729.0
2025,历史,451,1052.0,105342,104817.0
2025,历史,450,1068.0,106410,105877.0
2025,历史,449,1099.0,107509,106960.0
2025,历史,448,1078.0,108587,108049.0
2025,历史,447,1082.0,109669,109129.0
2025,历史,446,1106.0,110775,110223.0
2025,历史,445,1110.0,111885,111331.0
2025,历史,444,1003.0,112888,112387.0
2025,历史,443,1102.0,113990,113440.0
2025,历史,442,1015.0,115005,114498.0
2025,历史,441,1052.0,116057,115532.0
2025,历史,440,1054.0,117111,116585.0
2025,历史,439,1068.0,118179,117646.0
2025,历史,438,1122.0,119301,118741.0
2025,历史,437,1079.0,120380,119841.0
2025,历史,436,1132.0,121512,120947.0
2025,历史,435,1093.0,122605,122059.0
2025,历史,434,1137.0,123742,123174.0
2025,历史,433,1088.0,124830,124287.0
2025,历史,432,1030.0,125860,125346.0
2025,历史,431,1177.0,127037,126449.0
2025,历史,430,1105.0,128142,127590.0
2025,历史,429,1109.0,129251,128697.0
2025,历史,428,1080.0,130331,129792.0
2025,历史,427,1125.0,131456,130894.0
2025,历史,426,1138.0,132594,132026.0
2025,历史,425,1120.0,133714,133155.0
2025,历史,424,1133.0,134847,134281.0
2025,历史,423,1051.0,135898,135373.0
2025,历史,422,1106.0,137004,136452.0
2025,历史,421,1075.0,138079,137542.0
2025,历史,420,1066.0,139145,138613.0
2025,历史,419,1111.0,140256,139701.0
2025,历史,418,1111.0,141367,140812.0
2025,历史,417,1127.0,142494,141931.0
2025,历史,416,1105.0,143599,143047.0
2025,历史,415,1161.0,144760,144180.0
2025,历史,414,1149.0,145909,145335.0
2025,历史,413,1164.0,147073,146492.0
2025,历史,412,1133.0,148206,147640.0
2025,历史,411,1124.0,149330,148769.0
2025,历史,410,1081.0,150411,149871.0
2025,历史,409,1174.0,151585,150999.0
2025,历史,408,1028.0,152613,152100.0
2025,历史,407,1167.0,153780,153197.0
2025,历史,406,1144.0,154924,154353.0
2025,历史,405,1137.0,156061,155493.0
2025,历史,404,1138.0,157199,156631.0
2025,历史,403,1114.0,158313,157757.0
